_,_,m,e,a,t,l,e,s,-.
_,m,e,a,t,l,e,s,s,t.
m,e,a,t,l,e,s,s,_,l.
e,a,t,l,e,s,s,_,_,^.
a,t,l,e,s,s,_,_,_,s.
t,l,e,s,s,_,_,_,_,-.
_,_,_,_,m,e,e,d,s,m.
_,_,_,m,e,e,d,s,_,i.
_,_,m,e,e,d,s,_,_,-.
_,m,e,e,d,s,_,_,_,d.
m,e,e,d,s,_,_,_,_,z.
_,_,_,_,m,e,m,o,r,m.
_,_,_,m,e,m,o,r,a,E.
_,_,m,e,m,o,r,a,n,F.
_,m,e,m,o,r,a,n,d,-.
m,e,m,o,r,a,n,d,u,r.
e,m,o,r,a,n,d,u,m,(.
m,o,r,a,n,d,u,m,_,n.
o,r,a,n,d,u,m,_,_,d.
r,a,n,d,u,m,_,_,_,-.
a,n,d,u,m,_,_,_,_,F.
_,_,_,_,m,e,r,c,e,m.
_,_,_,m,e,r,c,e,r,-.
_,_,m,e,r,c,e,r,i,3.
_,m,e,r,c,e,r,i,s,s.
m,e,r,c,e,r,i,s,e,^.
e,r,c,e,r,i,s,e,s,r.
r,c,e,r,i,s,e,s,_,2.
c,e,r,i,s,e,s,_,_,z.
e,r,i,s,e,s,_,_,_,I.
r,i,s,e,s,_,_,_,_,z.
_,_,_,_,m,e,s,s,-,m.
_,_,_,m,e,s,s,-,j,E.
_,_,m,e,s,s,-,j,a,s.
_,m,e,s,s,-,j,a,c,-.
m,e,s,s,-,j,a,c,k,-.
e,s,s,-,j,a,c,k,e,_.
s,s,-,j,a,c,k,e,t,(.
s,-,j,a,c,k,e,t,_,k.
-,j,a,c,k,e,t,_,_,I.
j,a,c,k,e,t,_,_,_,-.
a,c,k,e,t,_,_,_,_,t.
_,_,_,_,m,e,t,h,o,m.
_,_,_,m,e,t,h,o,d,E.
_,_,m,e,t,h,o,d,i,-.
_,m,e,t,h,o,d,i,s,T.
m,e,t,h,o,d,i,s,t,^.
e,t,h,o,d,i,s,t,s,d.
t,h,o,d,i,s,t,s,_,I.
h,o,d,i,s,t,s,_,_,s.
o,d,i,s,t,s,_,_,_,t.
d,i,s,t,s,_,_,_,_,s.
_,_,_,_,m,i,c,r,o,m.
_,_,_,m,i,c,r,o,f,2.
_,_,m,i,c,r,o,f,i,k.
_,m,i,c,r,o,f,i,l,r.
m,i,c,r,o,f,i,l,m,5.
i,c,r,o,f,i,l,m,_,f.
c,r,o,f,i,l,m,_,_,I.
r,o,f,i,l,m,_,_,_,l.
o,f,i,l,m,_,_,_,_,m.
_,_,_,_,m,i,g,r,a,m.
_,_,_,m,i,g,r,a,t,2.
_,_,m,i,g,r,a,t,e,g.
_,m,i,g,r,a,t,e,_,r.
m,i,g,r,a,t,e,_,_,1.
i,g,r,a,t,e,_,_,_,t.
g,r,a,t,e,_,_,_,_,-.
_,_,_,_,m,i,n,d,_,m.
_,_,_,m,i,n,d,_,_,2.
_,_,m,i,n,d,_,_,_,n.
_,m,i,n,d,_,_,_,_,d.
_,_,_,_,m,i,n,s,t,m.
_,_,_,m,i,n,s,t,e,I.
_,_,m,i,n,s,t,e,r,n.
_,m,i,n,s,t,e,r,_,s.
m,i,n,s,t,e,r,_,_,t.
i,n,s,t,e,r,_,_,_,^.
n,s,t,e,r,_,_,_,_,R.
_,_,_,_,m,i,s,c,a,m.
_,_,_,m,i,s,c,a,l,I.
_,_,m,i,s,c,a,l,c,s.
_,m,i,s,c,a,l,c,u,k.
m,i,s,c,a,l,c,u,l,(.
i,s,c,a,l,c,u,l,a,l.
s,c,a,l,c,u,l,a,t,k.
c,a,l,c,u,l,a,t,i,].
a,l,c,u,l,a,t,i,o,l.
l,c,u,l,a,t,i,o,n,1.
c,u,l,a,t,i,o,n,_,-.
u,l,a,t,i,o,n,_,_,S.
l,a,t,i,o,n,_,_,_,-.
a,t,i,o,n,_,_,_,_,H.
_,_,_,_,m,i,s,f,o,m.
_,_,_,m,i,s,f,o,r,I.
_,_,m,i,s,f,o,r,t,s.
_,m,i,s,f,o,r,t,u,f.
m,i,s,f,o,r,t,u,n,$.
i,s,f,o,r,t,u,n,e,-.
s,f,o,r,t,u,n,e,s,J.
f,o,r,t,u,n,e,s,_,^.
o,r,t,u,n,e,s,_,_,n.
r,t,u,n,e,s,_,_,_,-.
t,u,n,e,s,_,_,_,_,z.
_,_,_,_,m,i,s,r,e,m.
_,_,_,m,i,s,r,e,p,I.
_,_,m,i,s,r,e,p,o,s.
_,m,i,s,r,e,p,o,r,r.
m,i,s,r,e,p,o,r,t,I.
i,s,r,e,p,o,r,t,_,p.
s,r,e,p,o,r,t,_,_,$.
r,e,p,o,r,t,_,_,_,-.
e,p,o,r,t,_,_,_,_,t.
_,_,_,_,m,i,t,e,r,m.
_,_,_,m,i,t,e,r,_,2.
_,_,m,i,t,e,r,_,_,t.
_,m,i,t,e,r,_,_,_,^.
m,i,t,e,r,_,_,_,_,R.
_,_,_,_,m,o,d,e,l,m.
_,_,_,m,o,d,e,l,_,Q.
_,_,m,o,d,e,l,_,_,d.
_,m,o,d,e,l,_,_,_,-.
m,o,d,e,l,_,_,_,_,P.
_,_,_,_,m,o,i,s,t,m.
_,_,_,m,o,i,s,t,u,4.
_,_,m,o,i,s,t,u,r,-.
_,m,o,i,s,t,u,r,i,s.
m,o,i,s,t,u,r,i,z,J.
o,i,s,t,u,r,i,z,e,^.
i,s,t,u,r,i,z,e,d,r.
s,t,u,r,i,z,e,d,_,2.
t,u,r,i,z,e,d,_,_,z.
u,r,i,z,e,d,_,_,_,-.
r,i,z,e,d,_,_,_,_,d.
_,_,_,_,m,o,n,e,t,m.
_,_,_,m,o,n,e,t,i,V.
_,_,m,o,n,e,t,i,s,n.
_,m,o,n,e,t,i,s,i,I.
m,o,n,e,t,i,s,i,n,t.
o,n,e,t,i,s,i,n,g,2.
n,e,t,i,s,i,n,g,_,z.
e,t,i,s,i,n,g,_,_,I.
t,i,s,i,n,g,_,_,_,-.
i,s,i,n,g,_,_,_,_,N.
_,_,_,_,m,o,o,n,y,m.
_,_,_,m,o,o,n,y,_,u.
_,_,m,o,o,n,y,_,_,-.
_,m,o,o,n,y,_,_,_,n.
m,o,o,n,y,_,_,_,_,I.
_,_,_,_,m,o,r,o,n,m.
_,_,_,m,o,r,o,n,i,^.
_,_,m,o,r,o,n,i,c,r.
_,m,o,r,o,n,i,c,_,Q.
m,o,r,o,n,i,c,_,_,n.
o,r,o,n,i,c,_,_,_,I.
r,o,n,i,c,_,_,_,_,k.
_,_,_,_,m,o,t,h,e,m.
_,_,_,m,o,t,h,e,r,V.
_,_,m,o,t,h,e,r,-,-.
_,m,o,t,h,e,r,-,i,D.
m,o,t,h,e,r,-,i,n,^.
o,t,h,e,r,-,i,n,-,r.
t,h,e,r,-,i,n,-,l,-.
h,e,r,-,i,n,-,l,a,I.
e,r,-,i,n,-,l,a,w,n.
r,-,i,n,-,l,a,w,_,-.
-,i,n,-,l,a,w,_,_,l.
i,n,-,l,a,w,_,_,_,-.
n,-,l,a,w,_,_,_,_,$.
_,_,_,_,m,o,u,l,t,m.
_,_,_,m,o,u,l,t,i,5.
_,_,m,o,u,l,t,i,n,-.
_,m,o,u,l,t,i,n,g,l.
m,o,u,l,t,i,n,g,_,t.
o,u,l,t,i,n,g,_,_,I.
u,l,t,i,n,g,_,_,_,-.
l,t,i,n,g,_,_,_,_,N.
_,_,_,_,m,u,_,_,_,m.
_,_,_,m,u,_,_,_,_,).
_,_,_,_,m,u,l,c,h,m.
_,_,_,m,u,l,c,h,_,V.
_,_,m,u,l,c,h,_,_,l.
_,m,u,l,c,h,_,_,_,-.
m,u,l,c,h,_,_,_,_,J.
_,_,_,_,m,u,n,i,t,m.
_,_,_,m,u,n,i,t,i,).
_,_,m,u,n,i,t,i,o,n.
_,m,u,n,i,t,i,o,n,I.
m,u,n,i,t,i,o,n,i,-.
u,n,i,t,i,o,n,i,n,S.
n,i,t,i,o,n,i,n,g,-.
i,t,i,o,n,i,n,g,_,H.
t,i,o,n,i,n,g,_,_,I.
i,o,n,i,n,g,_,_,_,-.
o,n,i,n,g,_,_,_,_,N.
_,_,_,_,m,u,s,s,e,m.
_,_,_,m,u,s,s,e,d,V.
_,_,m,u,s,s,e,d,_,s.
_,m,u,s,s,e,d,_,_,-.
m,u,s,s,e,d,_,_,_,t.
u,s,s,e,d,_,_,_,_,-.
_,_,_,_,m,y,s,e,l,m.
_,_,_,m,y,s,e,l,f,2.
_,_,m,y,s,e,l,f,_,s.
_,m,y,s,e,l,f,_,_,E.
m,y,s,e,l,f,_,_,_,l.
y,s,e,l,f,_,_,_,_,f.
_,_,_,_,n,a,s,t,y,n.
_,_,_,n,a,s,t,y,_,#.
_,_,n,a,s,t,y,_,_,s.
_,n,a,s,t,y,_,_,_,t.
n,a,s,t,y,_,_,_,_,I.
_,_,_,_,n,a,v,e,s,n.
_,_,_,n,a,v,e,s,_,1.
_,_,n,a,v,e,s,_,_,v.
_,n,a,v,e,s,_,_,_,-.
n,a,v,e,s,_,_,_,_,z.
_,_,_,_,n,e,c,t,a,n.
_,_,_,n,e,c,t,a,r,E.
_,_,n,e,c,t,a,r,i,k.
_,n,e,c,t,a,r,i,n,t.
n,e,c,t,a,r,i,n,e,^.
e,c,t,a,r,i,n,e,s,r.
c,t,a,r,i,n,e,s,_,I.
t,a,r,i,n,e,s,_,_,n.
a,r,i,n,e,s,_,_,_,-.
r,i,n,e,s,_,_,_,_,z.
_,_,_,_,n,e,o,l,o,n.
_,_,_,n,e,o,l,o,g,I.
_,_,n,e,o,l,o,g,i,Q.
_,n,e,o,l,o,g,i,s,l.
n,e,o,l,o,g,i,s,m,^.
e,o,l,o,g,i,s,m,_,_.
o,l,o,g,i,s,m,_,_,I.
l,o,g,i,s,m,_,_,_,z.
o,g,i,s,m,_,_,_,_,F.
_,_,_,_,n,e,u,t,r,n.
_,_,_,n,e,u,t,r,a,-.
_,_,n,e,u,t,r,a,l,).
_,n,e,u,t,r,a,l,i,t.
n,e,u,t,r,a,l,i,t,r.
e,u,t,r,a,l,i,t,y,(.
u,t,r,a,l,i,t,y,_,l.
t,r,a,l,i,t,y,_,_,^.
r,a,l,i,t,y,_,_,_,t.
a,l,i,t,y,_,_,_,_,I.
_,_,_,_,n,i,c,a,r,n.
_,_,_,n,i,c,a,r,a,I.
_,_,n,i,c,a,r,a,g,k.
_,n,i,c,a,r,a,g,u,^.
n,i,c,a,r,a,g,u,a,r.
i,c,a,r,a,g,u,a,n,#.
c,a,r,a,g,u,a,n,_,g.
a,r,a,g,u,a,n,_,_,w.
r,a,g,u,a,n,_,_,_,^.
a,g,u,a,n,_,_,_,_,n.
_,_,_,_,n,i,g,h,t,n.
_,_,_,n,i,g,h,t,l,2.
_,_,n,i,g,h,t,l,i,-.
_,n,i,g,h,t,l,i,g,-.
n,i,g,h,t,l,i,g,h,t.
i,g,h,t,l,i,g,h,t,l.
g,h,t,l,i,g,h,t,s,2.
h,t,l,i,g,h,t,s,_,-.
t,l,i,g,h,t,s,_,_,-.
l,i,g,h,t,s,_,_,_,t.
i,g,h,t,s,_,_,_,_,s.
_,_,_,_,n,i,x,_,_,n.
_,_,_,n,i,x,_,_,_,I.
_,_,n,i,x,_,_,_,_,X.
_,_,_,_,n,o,n,-,c,n.
_,_,_,n,o,n,-,c,o,Q.
_,_,n,o,n,-,c,o,m,n.
_,n,o,n,-,c,o,m,m,-.
n,o,n,-,c,o,m,m,i,k.
o,n,-,c,o,m,m,i,t,-.
n,-,c,o,m,m,i,t,t,F.
-,c,o,m,m,i,t,t,a,-.
c,o,m,m,i,t,t,a,l,I.
o,m,m,i,t,t,a,l,_,t.
m,m,i,t,t,a,l,_,_,-.
m,i,t,t,a,l,_,_,_,-.
i,t,t,a,l,_,_,_,_,P.
_,_,_,_,n,o,s,h,e,n.
_,_,_,n,o,s,h,e,r,Q.
_,_,n,o,s,h,e,r,_,-.
_,n,o,s,h,e,r,_,_,S.
n,o,s,h,e,r,_,_,_,^.
o,s,h,e,r,_,_,_,_,R.
_,_,_,_,n,o,v,e,l,n.
_,_,_,n,o,v,e,l,l,5.
_,_,n,o,v,e,l,l,a,v.
_,n,o,v,e,l,l,a,_,E.
n,o,v,e,l,l,a,_,_,l.
o,v,e,l,l,a,_,_,_,-.
v,e,l,l,a,_,_,_,_,^.
_,_,_,_,n,u,m,i,s,n.
_,_,_,n,u,m,i,s,m,).
_,_,n,u,m,i,s,m,a,m.
_,n,u,m,i,s,m,a,t,I.
n,u,m,i,s,m,a,t,i,z.
u,m,i,s,m,a,t,i,c,m.
m,i,s,m,a,t,i,c,s,(.
i,s,m,a,t,i,c,s,_,t.
s,m,a,t,i,c,s,_,_,I.
m,a,t,i,c,s,_,_,_,X.
a,t,i,c,s,_,_,_,_,-.
_,_,_,_,o,a,r,s,m,$.
_,_,_,o,a,r,s,m,a,-.
_,_,o,a,r,s,m,a,n,-.
_,o,a,r,s,m,a,n,_,z.
o,a,r,s,m,a,n,_,_,m.
a,r,s,m,a,n,_,_,_,^.
r,s,m,a,n,_,_,_,_,n.
_,_,_,_,o,b,l,o,q,Q.
_,_,_,o,b,l,o,q,u,b.
_,_,o,b,l,o,q,u,y,l.
_,o,b,l,o,q,u,y,_,^.
o,b,l,o,q,u,y,_,_,k.
b,l,o,q,u,y,_,_,_,w.
l,o,q,u,y,_,_,_,_,I.
_,_,_,_,o,b,t,u,s,^.
_,_,_,o,b,t,u,s,e,b.
_,_,o,b,t,u,s,e,_,t.
_,o,b,t,u,s,e,_,_,).
o,b,t,u,s,e,_,_,_,s.
b,t,u,s,e,_,_,_,_,-.
_,_,_,_,o,d,o,r,s,5.
_,_,_,o,d,o,r,s,_,d.
_,_,o,d,o,r,s,_,_,-.
_,o,d,o,r,s,_,_,_,^.
o,d,o,r,s,_,_,_,_,z.
_,_,_,_,o,f,f,s,h,$.
_,_,_,o,f,f,s,h,o,f.
_,_,o,f,f,s,h,o,o,-.
_,o,f,f,s,h,o,o,t,-.
o,f,f,s,h,o,o,t,_,S.
f,f,s,h,o,o,t,_,_,u.
f,s,h,o,o,t,_,_,_,-.
s,h,o,o,t,_,_,_,_,t.
_,_,_,_,o,l,d,s,t,5.
_,_,_,o,l,d,s,t,e,l.
_,_,o,l,d,s,t,e,r,d.
_,o,l,d,s,t,e,r,_,s.
o,l,d,s,t,e,r,_,_,t.
l,d,s,t,e,r,_,_,_,^.
d,s,t,e,r,_,_,_,_,R.
_,_,_,_,o,p,e,r,e,Q.
_,_,_,o,p,e,r,e,t,p.
_,_,o,p,e,r,e,t,t,^.
_,o,p,e,r,e,t,t,a,r.
o,p,e,r,e,t,t,a,s,E.
p,e,r,e,t,t,a,s,_,t.
e,r,e,t,t,a,s,_,_,-.
r,e,t,t,a,s,_,_,_,^.
e,t,t,a,s,_,_,_,_,z.
_,_,_,_,o,r,a,n,g,Q.
_,_,_,o,r,a,n,g,e,r.
_,_,o,r,a,n,g,e,m,^.
_,o,r,a,n,g,e,m,e,n.
o,r,a,n,g,e,m,e,n,Z.
r,a,n,g,e,m,e,n,_,-.
a,n,g,e,m,e,n,_,_,m.
n,g,e,m,e,n,_,_,_,^.
g,e,m,e,n,_,_,_,_,n.
_,_,_,_,o,r,g,a,n,$.
_,_,_,o,r,g,a,n,i,-.
_,_,o,r,g,a,n,i,s,g.
_,o,r,g,a,n,i,s,i,^.
o,r,g,a,n,i,s,i,n,n.
r,g,a,n,i,s,i,n,g,2.
g,a,n,i,s,i,n,g,_,z.
a,n,i,s,i,n,g,_,_,I.
n,i,s,i,n,g,_,_,_,-.
i,s,i,n,g,_,_,_,_,N.
_,_,_,_,o,r,t,h,o,$.
_,_,_,o,r,t,h,o,p,-.
_,_,o,r,t,h,o,p,e,-.
_,o,r,t,h,o,p,e,d,T.
o,r,t,h,o,p,e,d,i,5.
r,t,h,o,p,e,d,i,c,p.
t,h,o,p,e,d,i,c,_,i.
h,o,p,e,d,i,c,_,_,d.
o,p,e,d,i,c,_,_,_,I.
p,e,d,i,c,_,_,_,_,k.
_,_,_,_,o,u,t,a,g,-.
_,_,_,o,u,t,a,g,e,6.
_,_,o,u,t,a,g,e,s,t.
_,o,u,t,a,g,e,s,_,I.
o,u,t,a,g,e,s,_,_,_.
u,t,a,g,e,s,_,_,_,I.
t,a,g,e,s,_,_,_,_,z.
_,_,_,_,o,u,t,g,r,-.
_,_,_,o,u,t,g,r,o,6.
_,_,o,u,t,g,r,o,w,t.
_,o,u,t,g,r,o,w,s,g.
o,u,t,g,r,o,w,s,_,r.
u,t,g,r,o,w,s,_,_,5.
t,g,r,o,w,s,_,_,_,-.
g,r,o,w,s,_,_,_,_,z.
_,_,_,_,o,u,t,r,i,-.
_,_,_,o,u,t,r,i,g,6.
_,_,o,u,t,r,i,g,h,t.
_,o,u,t,r,i,g,h,t,r.
o,u,t,r,i,g,h,t,_,2.
u,t,r,i,g,h,t,_,_,-.
t,r,i,g,h,t,_,_,_,-.
r,i,g,h,t,_,_,_,_,t.
_,_,_,_,o,v,e,n,_,V.
_,_,_,o,v,e,n,_,_,v.
_,_,o,v,e,n,_,_,_,-.
_,o,v,e,n,_,_,_,_,H.
_,_,_,_,o,v,e,r,-,5.
_,_,_,o,v,e,r,-,s,v.
_,_,o,v,e,r,-,s,t,^.
_,o,v,e,r,-,s,t,r,-.
o,v,e,r,-,s,t,r,a,-.
v,e,r,-,s,t,r,a,i,s.
e,r,-,s,t,r,a,i,n,t.
r,-,s,t,r,a,i,n,s,r.
-,s,t,r,a,i,n,s,_,1.
s,t,r,a,i,n,s,_,_,-.
t,r,a,i,n,s,_,_,_,n.
r,a,i,n,s,_,_,_,_,z.
_,_,_,_,o,v,e,r,p,5.
_,_,_,o,v,e,r,p,a,v.
_,_,o,v,e,r,p,a,y,^.
_,o,v,e,r,p,a,y,i,-.
o,v,e,r,p,a,y,i,n,p.
v,e,r,p,a,y,i,n,g,1.
e,r,p,a,y,i,n,g,_,I.
r,p,a,y,i,n,g,_,_,-.
p,a,y,i,n,g,_,_,_,-.
a,y,i,n,g,_,_,_,_,N.
_,_,_,_,o,v,e,r,s,5.
_,_,_,o,v,e,r,s,t,v.
_,_,o,v,e,r,s,t,o,^.
_,o,v,e,r,s,t,o,c,-.
o,v,e,r,s,t,o,c,k,s.
v,e,r,s,t,o,c,k,_,t.
e,r,s,t,o,c,k,_,_,Q.
r,s,t,o,c,k,_,_,_,-.
s,t,o,c,k,_,_,_,_,k.
_,_,_,_,o,x,e,n,_,Q.
_,_,_,o,x,e,n,_,_,X.
_,_,o,x,e,n,_,_,_,^.
_,o,x,e,n,_,_,_,_,n.
_,_,_,_,p,a,c,k,e,p.
_,_,_,p,a,c,k,e,t,(.
_,_,p,a,c,k,e,t,-,k.
_,p,a,c,k,e,t,-,b,I.
p,a,c,k,e,t,-,b,o,-.
a,c,k,e,t,-,b,o,a,t.
c,k,e,t,-,b,o,a,t,-.
k,e,t,-,b,o,a,t,_,b.
e,t,-,b,o,a,t,_,_,5.
t,-,b,o,a,t,_,_,_,-.
-,b,o,a,t,_,_,_,_,t.
_,_,_,_,p,a,i,n,t,p.
_,_,_,p,a,i,n,t,b,1.
_,_,p,a,i,n,t,b,o,-.
_,p,a,i,n,t,b,o,x,n.
p,a,i,n,t,b,o,x,e,t.
a,i,n,t,b,o,x,e,s,b.
i,n,t,b,o,x,e,s,_,Q.
n,t,b,o,x,e,s,_,_,X.
t,b,o,x,e,s,_,_,_,I.
b,o,x,e,s,_,_,_,_,z.
_,_,_,_,p,a,l,i,s,p.
_,_,_,p,a,l,i,s,a,(.
_,_,p,a,l,i,s,a,d,l.
_,p,a,l,i,s,a,d,e,I.
p,a,l,i,s,a,d,e,s,s.
a,l,i,s,a,d,e,s,_,1.
l,i,s,a,d,e,s,_,_,d.
i,s,a,d,e,s,_,_,_,-.
s,a,d,e,s,_,_,_,_,z.
_,_,_,_,p,a,n,c,a,p.
_,_,_,p,a,n,c,a,k,(.
_,_,p,a,n,c,a,k,e,N.
_,p,a,n,c,a,k,e,d,k.
p,a,n,c,a,k,e,d,_,1.
a,n,c,a,k,e,d,_,_,k.
n,c,a,k,e,d,_,_,_,t.
c,a,k,e,d,_,_,_,_,-.
_,_,_,_,p,a,n,t,y,p.
_,_,_,p,a,n,t,y,_,(.
_,_,p,a,n,t,y,_,_,n.
_,p,a,n,t,y,_,_,_,t.
p,a,n,t,y,_,_,_,_,I.
_,_,_,_,p,a,r,a,g,p.
_,_,_,p,a,r,a,g,u,(.
_,_,p,a,r,a,g,u,a,r.
_,p,a,r,a,g,u,a,y,^.
p,a,r,a,g,u,a,y,a,g.
a,r,a,g,u,a,y,a,n,w.
r,a,g,u,a,y,a,n,_,1.
a,g,u,a,y,a,n,_,_,-.
g,u,a,y,a,n,_,_,_,^.
u,a,y,a,n,_,_,_,_,n.
_,_,_,_,p,a,r,s,i,p.
_,_,_,p,a,r,s,i,n,#.
_,_,p,a,r,s,i,n,g,-.
_,p,a,r,s,i,n,g,_,z.
p,a,r,s,i,n,g,_,_,I.
a,r,s,i,n,g,_,_,_,-.
r,s,i,n,g,_,_,_,_,N.
_,_,_,_,p,a,r,t,y,p.
_,_,_,p,a,r,t,y,-,#.
_,_,p,a,r,t,y,-,w,-.
_,p,a,r,t,y,-,w,a,t.
p,a,r,t,y,-,w,a,l,I.
a,r,t,y,-,w,a,l,l,-.
r,t,y,-,w,a,l,l,_,w.
t,y,-,w,a,l,l,_,_,$.
y,-,w,a,l,l,_,_,_,l.
-,w,a,l,l,_,_,_,_,-.
_,_,_,_,p,a,s,t,i,p.
_,_,_,p,a,s,t,i,l,(.
_,_,p,a,s,t,i,l,s,s.
_,p,a,s,t,i,l,s,_,t.
p,a,s,t,i,l,s,_,_,^.
a,s,t,i,l,s,_,_,_,l.
s,t,i,l,s,_,_,_,_,z.
_,_,_,_,p,a,t,r,i,p.
_,_,_,p,a,t,r,i,a,1.
_,_,p,a,t,r,i,a,r,t.
_,p,a,t,r,i,a,r,c,r.
p,a,t,r,i,a,r,c,h,I.
a,t,r,i,a,r,c,h,i,#.
t,r,i,a,r,c,h,i,e,-.
r,i,a,r,c,h,i,e,s,k.
i,a,r,c,h,i,e,s,_,-.
a,r,c,h,i,e,s,_,_,I.
r,c,h,i,e,s,_,_,_,-.
c,h,i,e,s,_,_,_,_,z.
_,_,_,_,p,a,w,k,y,p.
_,_,_,p,a,w,k,y,_,-.
_,_,p,a,w,k,y,_,_,$.
_,p,a,w,k,y,_,_,_,k.
p,a,w,k,y,_,_,_,_,I.
_,_,_,_,p,e,a,h,e,p.
_,_,_,p,e,a,h,e,n,i.
_,_,p,e,a,h,e,n,_,-.
_,p,e,a,h,e,n,_,_,h.
p,e,a,h,e,n,_,_,_,E.
e,a,h,e,n,_,_,_,_,n.
_,_,_,_,p,e,d,a,n,p.
_,_,_,p,e,d,a,n,t,^.
_,_,p,e,d,a,n,t,i,d.
_,p,e,d,a,n,t,i,c,(.
p,e,d,a,n,t,i,c,a,n.
e,d,a,n,t,i,c,a,l,t.
d,a,n,t,i,c,a,l,l,I.
a,n,t,i,c,a,l,l,y,k.
n,t,i,c,a,l,l,y,_,^.
t,i,c,a,l,l,y,_,_,l.
i,c,a,l,l,y,_,_,_,-.
c,a,l,l,y,_,_,_,_,I.
_,_,_,_,p,e,k,i,n,p.
_,_,_,p,e,k,i,n,e,i.
_,_,p,e,k,i,n,e,s,k.
_,p,e,k,i,n,e,s,e,I.
p,e,k,i,n,e,s,e,s,n.
e,k,i,n,e,s,e,s,_,i.
k,i,n,e,s,e,s,_,_,z.
i,n,e,s,e,s,_,_,_,I.
n,e,s,e,s,_,_,_,_,z.
_,_,_,_,p,e,n,i,t,p.
_,_,_,p,e,n,i,t,e,E.
_,_,p,e,n,i,t,e,n,n.
_,p,e,n,i,t,e,n,t,I.
p,e,n,i,t,e,n,t,s,t.
e,n,i,t,e,n,t,s,_,^.
n,i,t,e,n,t,s,_,_,n.
i,t,e,n,t,s,_,_,_,t.
t,e,n,t,s,_,_,_,_,s.
_,_,_,_,p,e,r,i,_,p.
_,_,_,p,e,r,i,_,_,7.
_,_,p,e,r,i,_,_,_,r.
_,p,e,r,i,_,_,_,_,I.
_,_,_,_,p,e,r,m,u,p.
_,_,_,p,e,r,m,u,t,-.
_,_,p,e,r,m,u,t,a,3.
_,p,e,r,m,u,t,a,t,m.
p,e,r,m,u,t,a,t,i,).
e,r,m,u,t,a,t,i,o,t.
r,m,u,t,a,t,i,o,n,1.
m,u,t,a,t,i,o,n,_,-.
u,t,a,t,i,o,n,_,_,S.
t,a,t,i,o,n,_,_,_,-.
a,t,i,o,n,_,_,_,_,H.
_,_,_,_,p,e,r,s,o,p.
_,_,_,p,e,r,s,o,n,-.
_,_,p,e,r,s,o,n,a,3.
_,p,e,r,s,o,n,a,l,s.
p,e,r,s,o,n,a,l,t,^.
e,r,s,o,n,a,l,t,y,n.
r,s,o,n,a,l,t,y,_,-.
s,o,n,a,l,t,y,_,_,P.
o,n,a,l,t,y,_,_,_,t.
n,a,l,t,y,_,_,_,_,I.
_,_,_,_,p,e,s,s,i,p.
_,_,_,p,e,s,s,i,m,E.
_,_,p,e,s,s,i,m,i,s.
_,p,e,s,s,i,m,i,s,-.
p,e,s,s,i,m,i,s,t,-.
e,s,s,i,m,i,s,t,i,F.
s,s,i,m,i,s,t,i,c,I.
s,i,m,i,s,t,i,c,a,s.
i,m,i,s,t,i,c,a,l,t.
m,i,s,t,i,c,a,l,l,I.
i,s,t,i,c,a,l,l,y,k.
s,t,i,c,a,l,l,y,_,^.
t,i,c,a,l,l,y,_,_,l.
i,c,a,l,l,y,_,_,_,-.
c,a,l,l,y,_,_,_,_,I.
_,_,_,_,p,h,a,n,t,-.
_,_,_,p,h,a,n,t,a,f.
_,_,p,h,a,n,t,a,s,(.
_,p,h,a,n,t,a,s,m,n.
p,h,a,n,t,a,s,m,_,t.
h,a,n,t,a,s,m,_,_,(.
a,n,t,a,s,m,_,_,_,z.
n,t,a,s,m,_,_,_,_,F.
_,_,_,_,p,h,i,l,o,f.
_,_,_,p,h,i,l,o,s,^.
_,_,p,h,i,l,o,s,o,-.
_,p,h,i,l,o,s,o,p,l.
p,h,i,l,o,s,o,p,h,Q.
h,i,l,o,s,o,p,h,i,s.
i,l,o,s,o,p,h,i,z,^.
l,o,s,o,p,h,i,z,i,-.
o,s,o,p,h,i,z,i,n,f.
s,o,p,h,i,z,i,n,g,2.
o,p,h,i,z,i,n,g,_,z.
p,h,i,z,i,n,g,_,_,I.
h,i,z,i,n,g,_,_,_,-.
i,z,i,n,g,_,_,_,_,N.
_,_,_,_,p,h,o,t,o,-.
_,_,_,p,h,o,t,o,l,f.
_,_,p,h,o,t,o,l,i,5.
_,p,h,o,t,o,l,i,t,t.
p,h,o,t,o,l,i,t,h,5.
h,o,t,o,l,i,t,h,o,l.
o,t,o,l,i,t,h,o,g,2.
t,o,l,i,t,h,o,g,r,-.
o,l,i,t,h,o,g,r,a,T.
l,i,t,h,o,g,r,a,p,Q.
i,t,h,o,g,r,a,p,h,g.
t,h,o,g,r,a,p,h,y,r.
h,o,g,r,a,p,h,y,_,^.
o,g,r,a,p,h,y,_,_,-.
g,r,a,p,h,y,_,_,_,f.
r,a,p,h,y,_,_,_,_,I.
_,_,_,_,p,i,c,k,_,p.
_,_,_,p,i,c,k,_,_,I.
_,_,p,i,c,k,_,_,_,-.
_,p,i,c,k,_,_,_,_,k.
_,_,_,_,p,i,e,t,i,p.
_,_,_,p,i,e,t,i,e,[.
_,_,p,i,e,t,i,e,s,-.
_,p,i,e,t,i,e,s,_,t.
p,i,e,t,i,e,s,_,_,I.
i,e,t,i,e,s,_,_,_,-.
e,t,i,e,s,_,_,_,_,z.
